division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
middleweight,http://boxrec.com/boxer/445588,2015-05-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">interim WBC World middleweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Middleweight"" border=""0"" class=""dLink"">WBA Super World middleweight title</a><br><span style=""font-size:10px;"">WBC interim title not on the line for Monroe Jr who didn't comply with WBC rules prior to the bout<br>
Monroe down twice in rd 2 and once in rd 6</span></td>",http://boxrec.com/show/711316,http://boxrec.com/boxer/356831,TKO,"Forum, Inglewood, California",Gennady Golovkin,Willie Monroe Jr,W
heavyweight,http://boxrec.com/boxer/529630,2015-04-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Klitschko lost one point for holding in round 10</span></td>",http://boxrec.com/show/705549,http://boxrec.com/boxer/7035,UD,"Madison Square Garden, New York, New York",Wladimir Klitschko,Bryant Jennings,W
super featherweight,http://boxrec.com/boxer/207460,2015-04-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/709157,http://boxrec.com/boxer/626230,TKO,"Wests New Lambton, New Lambton, New South Wales",Kye MacKenzie,Jack Asis,L 
super lightweight,http://boxrec.com/boxer/624445,2015-04-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/711541,http://boxrec.com/boxer/519688,KO,"Luzhniki, Moscow",Eduard Troyanovsky,Aik Shakhnazaryan,W
light flyweight,http://boxrec.com/boxer/107795,2015-03-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World light flyweight title</a><br></td>",http://boxrec.com/show/711306,http://boxrec.com/boxer/456722,TKO,"Mdantsane Indoor Centre, Mdantsane, Eastern Cape",Rey Loreto,Nkosinathi Joyi,W
light heavyweight,http://boxrec.com/boxer/540096,2015-03-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/705174,http://boxrec.com/boxer/460738,SD,"Emperors Palace, Kempton Park, Gauteng",Thomas Oosthuizen,Ryno Liebenberg,W
middleweight,http://boxrec.com/boxer/424318,2015-02-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Middleweight"" border=""0"" class=""dLink"">WBA Super World middleweight title</a><br><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">interim WBC World middleweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><span style=""font-size:10px;"">Murray down twice in the 4th round and once in the 10th.</span></td>",http://boxrec.com/show/702538,http://boxrec.com/boxer/356831,TKO,"Salle des Étoiles, Monte Carlo",Gennady Golovkin,Martin Murray,W
minimumweight,http://boxrec.com/boxer/451052,2015-02-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/702538,http://boxrec.com/boxer/397849,UD,"Salle des Étoiles, Monte Carlo",Hekkie Budler,Jesus Silvestre,W
featherweight,http://boxrec.com/boxer/422143,2014-12-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/701059,http://boxrec.com/boxer/430287,SD,"Orient Theatre, East London, Eastern Cape",Lusanda Komanisi,Roli Gasca,W
super flyweight,http://boxrec.com/boxer/600529,2014-12-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/699124,http://boxrec.com/boxer/391407,SD,"Orient Theatre, East London, Eastern Cape",Lwandile Sityatha,Michael Dasmarinas,W
welterweight,http://boxrec.com/boxer/549951,2014-11-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/701558,http://boxrec.com/boxer/33880,TD,"Emperors Palace, Kempton Park, Gauteng",Ali Funeka,Roman Belaev,W
flyweight,http://boxrec.com/boxer/511024,2014-10-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/698709,http://boxrec.com/boxer/85424,UD,"International Convention Centre, Durban, KwaZulu-Natal",Moruti Mthalane,Odilon Zaleta,W
minimumweight,http://boxrec.com/boxer/366951,2014-10-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br><span style=""font-size:10px;"">Budler down once in Round 2; Xiong down once in Round 3.</span></td>",http://boxrec.com/show/696618,http://boxrec.com/boxer/397849,UD,"Salle des Étoiles, Monte Carlo",Hekkie Budler,Chao Zhong Xiong,W
middleweight,http://boxrec.com/boxer/116364,2014-10-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Middleweight"" border=""0"" class=""dLink"">WBA Super World middleweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">interim WBC World middleweight title</a><br><span style=""font-size:10px;"">Rubio failed to make weight, loses interim title. None of the titles on the line for Rubio.</span></td>",http://boxrec.com/show/698469,http://boxrec.com/boxer/356831,KO,"StubHub Center, Carson, California",Gennady Golovkin,Marco Antonio Rubio,W
super middleweight,http://boxrec.com/boxer/269080,2014-08-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super middleweight title</a><br><span style=""font-size:10px;"">Originally a UD12 for George, NC due to a failed drug test</span></td>",http://boxrec.com/show/694822,http://boxrec.com/boxer/267736,NC,"U.S. Cellular Field, Chicago, Illinois",Donovan George,Dyah Davis,N
super bantamweight,http://boxrec.com/boxer/422143,2014-08-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super bantamweight title</a><br><span style=""font-size:10px;"">Thabo Sonjica loses belt on the scales, title on the line for Gasca only.</span></td>",http://boxrec.com/show/695969,http://boxrec.com/boxer/397355,UD,"Emperors Palace, Kempton Park, Gauteng",Thabo Sonjica,Roli Gasca,W
middleweight,http://boxrec.com/boxer/272538,2014-07-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Middleweight"" border=""0"" class=""dLink"">WBA Super World middleweight title</a><br></td>",http://boxrec.com/show/693306,http://boxrec.com/boxer/356831,TKO,"Madison Square Garden, New York, New York",Gennady Golovkin,Daniel Geale,W
featherweight,http://boxrec.com/boxer/430287,2014-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/691682,http://boxrec.com/boxer/360327,TKO,"International Convention Centre, East London, Eastern Cape",Macbute Sinyabi,Lusanda Komanisi,L 
super flyweight,http://boxrec.com/boxer/391407,2014-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/691682,http://boxrec.com/boxer/329152,SD,"International Convention Centre, East London, Eastern Cape",Edrin Dapudong,Lwandile Sityatha,L 
minimumweight,http://boxrec.com/boxer/76620,2014-06-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br><span style=""font-size:10px;"">Kokietgym down once in rounds four, seven, and eight</span></td>",http://boxrec.com/show/691178,http://boxrec.com/boxer/397849,KO,"Casino de Monte Carlo Salle Medecin, Monte Carlo",Hekkie Budler,Vicha Phulaikaw,W
super bantamweight,http://boxrec.com/boxer/425165,2014-06-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/691681,http://boxrec.com/boxer/397355,KO,"Orient Theatre, East London, Eastern Cape",Thabo Sonjica,Toto Helebe,W
heavyweight,http://boxrec.com/boxer/261205,2014-04-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Leapai down in 1st and twice in the 5th round.</span></td>",http://boxrec.com/show/686683,http://boxrec.com/boxer/7035,TKO,"Koenig Pilsener Arena, Oberhausen, Nordrhein-Westfalen",Wladimir Klitschko,Alex Leapai,W
super lightweight,http://boxrec.com/boxer/468475,2014-04-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/685855,http://boxrec.com/boxer/387379,UD,"MGM Grand, Grand Garden Arena, Las Vegas, Nevada",Khabib Allakhverdiev,Jessie Vargas,L 
super welterweight,http://boxrec.com/boxer/488070,2014-04-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/689023,http://boxrec.com/boxer/257892,TKO,"Ice Palace ""Terminal"", Brovari",Zaurbek Baysangurov,Guido Nicolas Pitto,W
super featherweight,http://boxrec.com/boxer/204466,2014-03-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/685610,http://boxrec.com/boxer/559909,UD,"Auditorio Juan Pachín Vicéns, Ponce",Jose Pedraza,Alberto Garza,W
flyweight,http://boxrec.com/boxer/418881,2014-03-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/686022,http://boxrec.com/boxer/85424,SD,"Durban International Convention Centre, Durban, KwaZulu-Natal",Moruti Mthalane,Jether Oliva,W
minimumweight,http://boxrec.com/boxer/487682,2014-03-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">vacant WBA World minimumweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/685482,http://boxrec.com/boxer/397849,KO,"Emperors Palace, Kempton Park, Gauteng",Hekkie Budler,Karluis Diaz,W
middleweight,http://boxrec.com/boxer/90060,2014-02-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br><span style=""font-size:10px;"">Adama down in round 1, round 6, and in round 7 before fight was stopped.</span></td>",http://boxrec.com/show/682026,http://boxrec.com/boxer/356831,TKO,"Salle des Étoiles, Monte Carlo",Gennady Golovkin,Osumanu Adama,W
