division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super bantamweight,http://boxrec.com/boxer/1618,1997-04-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/307059,http://boxrec.com/boxer/842,SD,"Carousel Hotel & Casino, Temba, North-West",Vuyani Bungu,Kennedy McKinney,W
heavyweight,http://boxrec.com/boxer/1137,1997-03-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br></td>",http://boxrec.com/show/7691,http://boxrec.com/boxer/4777,MD,"Hilton Hotel, Las Vegas, Nevada",Vaughn Bean,Michael Moorer,L 
minimumweight,http://boxrec.com/boxer/6906,1997-03-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/7685,http://boxrec.com/boxer/3582,TKO,"Provincial Stadium, Sara Buri",Anucha Phothong,Luis Doria,W
super flyweight,http://boxrec.com/boxer/1810,1997-03-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/7653,http://boxrec.com/boxer/4645,KO,"Convention Center, Albuquerque, New Mexico",Danny Romero,Jaji Sibali,W
super featherweight,http://boxrec.com/boxer/3999,1997-02-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br></td>",http://boxrec.com/show/7625,http://boxrec.com/boxer/453,UD,"Convention Center, Atlantic City, New Jersey",Tracy Harris Patterson,Arturo Gatti,L 
flyweight,http://boxrec.com/boxer/3240,1997-02-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br></td>",http://boxrec.com/show/7603,http://boxrec.com/boxer/1635,UD,"Great Western Forum, Inglewood, California",Alejandro Montiel,Mark Johnson,L 
featherweight,http://boxrec.com/boxer/4462,1997-02-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">WBO World featherweight title</a><br></td>",http://boxrec.com/show/7602,http://boxrec.com/boxer/657,TKO,"London Arena, Millwall, London",Tom Johnson,Naseem Hamed,L 
super lightweight,http://boxrec.com/boxer/5882,1997-01-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/7566,http://boxrec.com/boxer/4388,NC,"Thomas & Mack Center, Las Vegas, Nevada",Kostya Tszyu,Leonardo Mas,N
light flyweight,http://boxrec.com/boxer/1623,1997-01-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/7566,http://boxrec.com/boxer/4191,SD,"Thomas & Mack Center, Las Vegas, Nevada",Mauricio Pastrana,Michael Carbajal,W
welterweight,http://boxrec.com/boxer/7109,1997-01-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/7555,http://boxrec.com/boxer/3254,TKO,"Nashville Arena, Nashville, Tennessee",Felix Trinidad,Kevin Lueshing,W
super welterweight,http://boxrec.com/boxer/5027,1997-01-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/7555,http://boxrec.com/boxer/532,TKO,"Nashville Arena, Nashville, Tennessee",Terry Norris,Nick Rupa,W
lightweight,http://boxrec.com/boxer/4768,1996-12-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/7535,http://boxrec.com/boxer/3912,UD,"Mohegan Sun Casino, Uncasville, Connecticut",Philip Holiday,Ivan Robinson,W
bantamweight,http://boxrec.com/boxer/7050,1996-11-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/27410,http://boxrec.com/boxer/1909,UD,"Belle of Baton Rouge Casino, Baton Rouge, Louisiana",Mbulelo Botile,Aristead Clayton,W
minimumweight,http://boxrec.com/boxer/7048,1996-11-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/55873,http://boxrec.com/boxer/3582,KO,"Provincial Stadium, Udon Thani",Anucha Phothong,Gustavo Vera,W
light heavyweight,http://boxrec.com/boxer/3363,1996-11-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><span style=""font-size:10px;"">Maske had announced that this would be his last fight.</span></td>",http://boxrec.com/show/7472,http://boxrec.com/boxer/479,SD,"Olympiahalle, Munich, Bayern",Virgil Hill,Henry Maske,W
heavyweight,http://boxrec.com/boxer/3307,1996-11-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br></td>",http://boxrec.com/show/7444,http://boxrec.com/boxer/1137,TKO,"MGM Grand, Las Vegas, Nevada",Michael Moorer,Frans Botha,W
super flyweight,http://boxrec.com/boxer/7000,1996-11-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/7428,http://boxrec.com/boxer/4645,TKO,"Fantasy Springs Casino, Indio, California",Danny Romero,Hipolito Saucedo,W
lightweight,http://boxrec.com/boxer/5712,1996-10-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/281219,http://boxrec.com/boxer/3912,UD,"Wembley Indoor Arena, Johannesburg, Gauteng",Philip Holiday,Joel Diaz,W
light flyweight,http://boxrec.com/boxer/6401,1996-10-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;"">Rivera down twice in 4th rd.</span></td>",http://boxrec.com/show/7390,http://boxrec.com/boxer/1623,KO,"Arrowhead Pond, Anaheim, California",Michael Carbajal,Tomas Rivera,W
super middleweight,http://boxrec.com/boxer/4320,1996-10-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br><span style=""font-size:10px;"">Brannon down once in the 1st and twice in the 2nd.</span></td>",http://boxrec.com/show/7375,http://boxrec.com/boxer/774820,TKO,"Madison Square Garden Theater, New York, New York",Roy Jones Jr,Bryant Brannon,W
minimumweight,http://boxrec.com/boxer/5907,1996-09-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/120629,http://boxrec.com/boxer/3582,KO,"Provincial Stadium, Prachuap Khiri Khan",Anucha Phothong,Oscar Andrade,W
super lightweight,http://boxrec.com/boxer/15509,1996-09-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/9943,http://boxrec.com/boxer/4388,KO,"Entertainment Centre, Newcastle, New South Wales",Kostya Tszyu,Jan Piet Bergman,W
light flyweight,http://boxrec.com/boxer/1135,1996-09-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/7338,http://boxrec.com/boxer/1623,TKO,"Knapp Center, Des Moines, Iowa",Michael Carbajal,Julio Coronel,W
welterweight,http://boxrec.com/boxer/5927,1996-09-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/7328,http://boxrec.com/boxer/3254,TKO,"MGM Grand, Las Vegas, Nevada",Felix Trinidad,Ray Lovato,W
super welterweight,http://boxrec.com/boxer/5894,1996-09-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/7328,http://boxrec.com/boxer/532,TKO,"MGM Grand, Las Vegas, Nevada",Terry Norris,Alex Rios,W
cruiserweight,http://boxrec.com/boxer/5342,1996-08-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">vacant IBF World cruiserweight title</a><br></td>",http://boxrec.com/show/7318,http://boxrec.com/boxer/1642,UD,"Plaza de Toros del Coliseo Balear, Palma de Mallorca, Islas Baleares",Adolpho Washington,Torsten May,W
featherweight,http://boxrec.com/boxer/5301,1996-08-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">~ Guzman knocked down twice in round 3 &amp; once in round 7 ~</span></td>",http://boxrec.com/show/7316,http://boxrec.com/boxer/657,UD,"The Point, Dublin",Tom Johnson,Ramon Guzman,W
super flyweight,http://boxrec.com/boxer/3686,1996-08-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/7305,http://boxrec.com/boxer/4645,KO,"The Pit, Albuquerque, New Mexico",Danny Romero,Harold Grey,W
super bantamweight,http://boxrec.com/boxer/493,1996-08-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/264727,http://boxrec.com/boxer/842,UD,"Carousel Casino, Hammanskraal, Gauteng",Vuyani Bungu,Jesus Salud,W
flyweight,http://boxrec.com/boxer/4229,1996-08-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br></td>",http://boxrec.com/show/23385,http://boxrec.com/boxer/3240,TKO,"Great Western Forum, Inglewood, California",Mark Johnson,Raul Juarez,W
middleweight,http://boxrec.com/boxer/6091,1996-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/7259,http://boxrec.com/boxer/1414,TKO,"Resorts Hotel & Casino, Atlantic City, New Jersey",Bernard Hopkins,William Bo James,W
minimumweight,http://boxrec.com/boxer/6937,1996-07-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/105787,http://boxrec.com/boxer/3582,KO,"Provincial Coliseum, Chiang Mai",Anucha Phothong,Jun Orhaliza,W
bantamweight,http://boxrec.com/boxer/6865,1996-06-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br><span style=""font-size:10px;"">Cut eye stoppage at end of round 8.</span></td>",http://boxrec.com/show/7238,http://boxrec.com/boxer/1909,TKO,"Fort Hare University Hall, Alice, Eastern Cape",Mbulelo Botile,Marlon Arlos,W
heavyweight,http://boxrec.com/boxer/3587,1996-06-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">vacant IBF World heavyweight title</a><br></td>",http://boxrec.com/show/6549,http://boxrec.com/boxer/1137,SD,"Westfalen Stadion, Dortmund, Nordrhein-Westfalen",Michael Moorer,Axel Schulz,W
super middleweight,http://boxrec.com/boxer/6405,1996-06-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br><span style=""font-size:10px;"">Corner retirement.</span></td>",http://boxrec.com/show/7206,http://boxrec.com/boxer/774820,RTD,"Coliseum, Jacksonville, Florida",Roy Jones Jr,Eric Lucas,W
light heavyweight,http://boxrec.com/boxer/6598,1996-05-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br></td>",http://boxrec.com/show/7169,http://boxrec.com/boxer/3363,UD,"Neue Messehallen, Leipzig, Sachsen",Henry Maske,John Scully,W
super lightweight,http://boxrec.com/boxer/6220,1996-05-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/7165,http://boxrec.com/boxer/4388,KO,"Entertainment Centre, Sydney, New South Wales",Kostya Tszyu,Corey Johnson,W
welterweight,http://boxrec.com/boxer/489,1996-05-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/7153,http://boxrec.com/boxer/3254,KO,"Mirage Hotel & Casino, Las Vegas, Nevada",Felix Trinidad,Freddie Pendleton,W
lightweight,http://boxrec.com/boxer/817,1996-05-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/7155,http://boxrec.com/boxer/3912,TKO,"The Glasshouse, Melbourne, Victoria",Philip Holiday,Jeff Fenech,W
minimumweight,http://boxrec.com/boxer/6404,1996-05-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">vacant IBF World minimumweight title</a><br></td>",http://boxrec.com/show/7156,http://boxrec.com/boxer/3582,UD,"Provincial Stadium, Yala",Anucha Phothong,Jun Arlos,W
flyweight,http://boxrec.com/boxer/500,1996-05-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">vacant IBF World flyweight title</a><br></td>",http://boxrec.com/show/7125,http://boxrec.com/boxer/3240,KO,"Arrowhead Pond, Anaheim, California",Mark Johnson,Francisco Tejedor,W
featherweight,http://boxrec.com/boxer/4578,1996-04-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br></td>",http://boxrec.com/show/7109,http://boxrec.com/boxer/657,KO,"Espace Piscine, Antibes, Alpes-Maritimes",Tom Johnson,Claudio Victor Martinet,W
super flyweight,http://boxrec.com/boxer/708,1996-04-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/7105,http://boxrec.com/boxer/3686,UD,"Coliseo Bernardo Caraballo, Cartagena",Harold Grey,Carlos Gabriel Salazar,W
super bantamweight,http://boxrec.com/boxer/6765,1996-04-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/277436,http://boxrec.com/boxer/842,TKO,"Carousel Casino, Hammanskraal, Gauteng",Vuyani Bungu,Pablo Osuna,W
bantamweight,http://boxrec.com/boxer/6746,1996-04-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/13793,http://boxrec.com/boxer/1909,KO,"Civic Center, Providence, Rhode Island",Mbulelo Botile,Ancee Gedeon,W
super featherweight,http://boxrec.com/boxer/6726,1996-03-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br></td>",http://boxrec.com/show/7032,http://boxrec.com/boxer/3999,KO,"Madison Square Garden Theater, New York, New York",Arturo Gatti,Wilson Rodriguez,W
light flyweight,http://boxrec.com/boxer/8073,1996-03-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">vacant IBF World light flyweight title</a><br></td>",http://boxrec.com/show/7017,http://boxrec.com/boxer/1623,UD,"MGM Grand, Las Vegas, Nevada",Michael Carbajal,Melchor Cob Castro,W
middleweight,http://boxrec.com/boxer/6713,1996-03-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/7017,http://boxrec.com/boxer/1414,KO,"MGM Grand, Las Vegas, Nevada",Bernard Hopkins,Joe Lipsey,W
minimumweight,http://boxrec.com/boxer/5155,1996-03-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br><span style=""font-size:10px;"">Title on stake for Sandoval only as Ratanapol failed to make weight.</span></td>",http://boxrec.com/show/61460,http://boxrec.com/boxer/3582,TKO,Si Sa Ket,Anucha Phothong,Lee Sandoval,W
featherweight,http://boxrec.com/boxer/6699,1996-03-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br></td>",http://boxrec.com/show/6991,http://boxrec.com/boxer/657,TKO,"Telewest Arena, Newcastle, Tyne and Wear",Tom Johnson,Ever Beleno,W
super welterweight,http://boxrec.com/boxer/573,1996-02-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/6977,http://boxrec.com/boxer/532,TKO,"Richmond Coliseum, Richmond, Virginia",Terry Norris,Vincent Pettway,W
light heavyweight,http://boxrec.com/boxer/6683,1996-02-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br></td>",http://boxrec.com/show/6965,http://boxrec.com/boxer/3363,UD,"Arena Westfalenhalle, Dortmund, Nordrhein-Westfalen",Henry Maske,Duran Williams,W
lightweight,http://boxrec.com/boxer/6680,1996-02-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/274636,http://boxrec.com/boxer/3912,TKO,"Carousel Casino, Hammanskraal, Gauteng",Philip Holiday,John Lark,W
welterweight,http://boxrec.com/boxer/3991,1996-02-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/6953,http://boxrec.com/boxer/3254,RTD,"MGM Grand, Las Vegas, Nevada",Felix Trinidad,Rodney Moore,W
super flyweight,http://boxrec.com/boxer/6670,1996-02-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/6956,http://boxrec.com/boxer/708,TKO,"Palasport, Roma, Lazio",Carlos Gabriel Salazar,Antonello Melis,W
middleweight,http://boxrec.com/boxer/6650,1996-01-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/6931,http://boxrec.com/boxer/1414,TKO,"Veteran's Memorial Coliseum, Phoenix, Arizona",Bernard Hopkins,Steve Frank,W
super welterweight,http://boxrec.com/boxer/8908,1996-01-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/6931,http://boxrec.com/boxer/532,TKO,"Veteran's Memorial Coliseum, Phoenix, Arizona",Terry Norris,Jorge Luis Vado,W
super bantamweight,http://boxrec.com/boxer/6390,1996-01-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/6928,http://boxrec.com/boxer/842,UD,"Grand Casino, Biloxi, Mississippi",Vuyani Bungu,Johnny Lewus,W
super lightweight,http://boxrec.com/boxer/6645,1996-01-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/6927,http://boxrec.com/boxer/4388,TKO,"Parramatta Stadium, Sydney, New South Wales",Kostya Tszyu,Hugo Pineda,W
minimumweight,http://boxrec.com/boxer/6626,1995-12-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/113709,http://boxrec.com/boxer/3582,TKO,"Army Soccer Stadium, Chiang Mai",Anucha Phothong,Osvaldo Guerrero,W
super welterweight,http://boxrec.com/boxer/3889,1995-12-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBC World super welterweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/6889,http://boxrec.com/boxer/532,UD,"Core States Spectrum, Philadelphia, Pennsylvania",Terry Norris,Paul Vaden,W
flyweight,http://boxrec.com/boxer/8752,1995-12-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">interim IBF World flyweight title</a><br></td>",http://boxrec.com/show/6887,http://boxrec.com/boxer/6344,KO,"Welsh Institute of Sport, Cardiff, Wales",Robbie Regan,Ferid Ben Jeddou,W
super featherweight,http://boxrec.com/boxer/3999,1995-12-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br></td>",http://boxrec.com/show/6885,http://boxrec.com/boxer/453,UD,"Madison Square Garden, New York, New York",Tracy Harris Patterson,Arturo Gatti,L 
heavyweight,http://boxrec.com/boxer/3307,1995-12-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">vacant IBF World heavyweight title</a><br><span style=""font-size:10px;"">Botha tested positive for steroids shortly after the fight and was stripped of the title</span></td>",http://boxrec.com/show/6870,http://boxrec.com/boxer/3587,NC,"Hanns-Martin-Schleyer-Halle, Stuttgart, Baden-Württemberg",Axel Schulz,Frans Botha,N
featherweight,http://boxrec.com/boxer/3304,1995-12-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br></td>",http://boxrec.com/show/6870,http://boxrec.com/boxer/657,MD,"Hanns-Martin-Schleyer-Halle, Stuttgart, Baden-Württemberg",Tom Johnson,Jose Badillo,W
bantamweight,http://boxrec.com/boxer/6579,1995-11-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/6840,http://boxrec.com/boxer/1909,KO,"Basil Kenyon Stadium, East London, Eastern Cape",Mbulelo Botile,Reynaldo Hurtado,W
welterweight,http://boxrec.com/boxer/2162,1995-11-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/6824,http://boxrec.com/boxer/3254,TKO,"Convention Center, Atlantic City, New Jersey",Felix Trinidad,Larry Barnes,W
light flyweight,http://boxrec.com/boxer/3956,1995-11-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBC World light flyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;"">Sorjaturong vacates IBF belt after this bout</span></td>",http://boxrec.com/show/6816,http://boxrec.com/boxer/2155,KO,Ratchaburi,Saman Sorjaturong,Yuichi Hosono,W
lightweight,http://boxrec.com/boxer/7798,1995-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">IBF World lightweight title</a><br></td>",http://boxrec.com/show/6797,http://boxrec.com/boxer/3912,UD,"Superbowl, Sun City, North-West",Philip Holiday,Rocky Martinez,W
minimumweight,http://boxrec.com/boxer/41398,1995-10-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/6786,http://boxrec.com/boxer/3582,KO,"Provincial Stadium, Suphan Buri",Anucha Phothong,Jack Russell,W
