boxerid,boxername,alias,birth name,birth place,born,bouts,date.of.death,age.of.death,debut,division,global ID,height.imp,height.cm,KOs,manager/agent,promoter,ranking,reach.in,reach.cm,residence,role,rounds,stance,titles held,US ID,VADA CBP,KO.percent,boxerid.num
http://boxrec.com/boxer/808,Crawford Ashley,Chilling,Gary Crawford,"Leeds, Yorkshire, United Kingdom",1964-05-20,44,NA,NA,1987-03-26,light heavyweight,808,6.25,191,64%,NA,NA,NA,NA,NA,"Leeds, Yorkshire, United Kingdom",Boxer,223,NA,NA,NA,NA,0.64,808
http://boxrec.com/boxer/8099,Wandee Singwancha,Wandee Chor Chareon,On Doowiset,"Udon Thani, Thailand",1980-02-05,85,NA,NA,1994-12-13,super flyweight,8099,5.166666666666667,157,21%,NA,NA,NA,NA,NA,"Udon Thani, Thailand",Boxer,568,orthodox,NA,NA,NA,0.21,8099
http://boxrec.com/boxer/811,Marvin Mack,NA,NA,NA,1961-10-28,27,NA,NA,1982-01-27,light heavyweight,811,6.25,191,37%,NA,NA,NA,NA,NA,"Philadelphia, Pennsylvania, USA",Boxer,188,orthodox,NA,NA,NA,0.37,811
http://boxrec.com/boxer/81166,Bernard Dunne,Ben Dunne,NA,"Neilstown, Ireland",1980-02-06,30,NA,NA,2001-12-19,super bantamweight,81166,5.583333333333333,170,50%,NA,NA,NA,NA,NA,"Dublin, Ireland",Boxer,165,orthodox,NA,063560,NA,0.5,81166
http://boxrec.com/boxer/8118,Wolf Tokimitsu,NA,Yasuo Tokimitsu,"Okayama City, Okayama, Japan",1977-05-21,23,NA,NA,1994-10-30,minimumweight,8118,5.125,156,48%,NA,NA,NA,NA,NA,"Kurashiki, Okayama, Japan",Boxer,128,orthodox,NA,NA,NA,0.48,8118
http://boxrec.com/boxer/8119,Julio Cesar Chavez,J.C.,Julio Cesar Chavez Gonzalez,"Ciudad Obregon, Sonora, Mexico",1962-07-12,115,NA,NA,1980-02-05,super lightweight,8119,5.625,171,75%,NA,NA,NA,66.5,169,"Culiacan, Sinaloa, Mexico",Boxer,634,orthodox,NA,001141,NA,0.75,8119
http://boxrec.com/boxer/81203,Shingo Yamaguchi,NA,NA,"Musashino, Tokyo, Japan",1979-11-25,33,NA,NA,1998-10-28,light flyweight,81203,5.125,156,30%,NA,NA,NA,65.5,166,"Tokyo, Japan",Boxer,230,orthodox,NA,NA,NA,0.3,81203
http://boxrec.com/boxer/81292,Yuriy Barashian,NA,Юрий Сергеевич Барашьян,"Feodosia, Crimea, Russia",1979-10-18,37,NA,NA,2001-12-14,cruiserweight,81292,6.083333333333333,185,51%,NA,NA,NA,NA,NA,"Kharkov, Ukraine",Boxer,230,southpaw,NA,NA,NA,0.51,81292
http://boxrec.com/boxer/8141,Ernesto Herrera,NA,NA,"Monterrey, Nuevo León, Mexico",1953-02-17,45,NA,NA,1973-02-09,featherweight,8141,NA,NA,33%,NA,NA,NA,NA,NA,"Corpus Christi, Texas, USA",Boxer,326,NA,NA,NA,NA,0.33,8141
http://boxrec.com/boxer/8148,Faustino Martire Barrios,NA,NA,"La Verde, Chaco, Argentina",1958-02-15,123,NA,NA,1978-09-02,super featherweight,8148,NA,NA,15%,NA,NA,NA,NA,NA,"Ezeiza, Buenos Aires, Argentina",Boxer,1092,orthodox,NA,NA,NA,0.15,8148
http://boxrec.com/boxer/8150,Nicky Perez,Nico,NA,NA,NA,77,NA,NA,1977-06-25,super featherweight,8150,NA,NA,38%,NA,NA,NA,NA,NA,"Tucson, Arizona, USA",Boxer,559,orthodox,NA,NA,NA,0.38,8150
http://boxrec.com/boxer/8152,Jose Luis Ramirez,El Zurdo,NA,"Huatabampo, Sonora, Mexico",1958-12-03,111,NA,NA,1973-03-25,lightweight,8152,5.541666666666667,169,74%,NA,NA,NA,64,163,"Culiacan, Sinaloa, Mexico",Boxer,614,southpaw,NA,NA,NA,0.74,8152
http://boxrec.com/boxer/8157,Kyung-Duk Ahn,NA,NA,NA,1962-09-21,31,NA,NA,1981-12-06,super lightweight,8157,NA,NA,39%,NA,NA,NA,NA,NA,"Seoul, South Korea",Boxer,222,NA,NA,NA,NA,0.39,8157
http://boxrec.com/boxer/8161,Frankie Mitchell,NA,NA,NA,1959-04-17,34,NA,NA,1983-05-23,lightweight,8161,5.666666666666667,173,41%,NA,NA,NA,NA,NA,"Philadelphia, Pennsylvania, USA",Boxer,192,orthodox,NA,NA,NA,0.41,8161
http://boxrec.com/boxer/8166,Juan Martin Coggi,Látigo,NA,"Fighiera, Santa Fe, Argentina",1961-12-19,82,NA,NA,1982-04-02,super lightweight,8166,NA,NA,54%,NA,NA,NA,NA,NA,"Brandsen, Buenos Aires, Argentina",Boxer,585,southpaw,NA,NA,NA,0.54,8166
http://boxrec.com/boxer/817,Jeff Fenech,Marrickville Mauler,NA,"St Peters, New South Wales, Australia",1964-05-28,33,NA,NA,1984-10-12,featherweight,817,5.625,172,64%,NA,NA,NA,NA,NA,"Marrickville, New South Wales, Australia",Boxer,226,orthodox,NA,NA,NA,0.64,817
http://boxrec.com/boxer/818,Tony Miller,Mad Dog,NA,United Kingdom,1964-09-20,61,NA,NA,1984-06-27,featherweight,818,NA,NA,43%,NA,NA,NA,NA,NA,"Melbourne, Victoria, Australia",Boxer,488,orthodox,NA,NA,NA,0.43,818
http://boxrec.com/boxer/8192,Sang-Ho Lee,NA,NA,"Hyunju, South Korea",1961-10-27,49,NA,NA,1980-02-17,super lightweight,8192,5.833333333333333,178,80%,NA,NA,NA,NA,NA,"Seoul, South Korea",Boxer,231,orthodox,NA,NA,NA,0.8,8192
http://boxrec.com/boxer/8196,Akinobu Hiranaka,NA,Nobuaki Hiranaka,"Shimajiri, Okinawa, Japan",1963-11-14,22,NA,NA,1985-03-24,super lightweight,8196,5.583333333333333,170,82%,NA,NA,NA,70,178,"Naha, Okinawa, Japan",Boxer,108,orthodox,NA,NA,NA,0.82,8196
http://boxrec.com/boxer/8201,Morris East,NA,NA,"Olongapo City, Zambales, Philippines",1973-08-08,25,NA,NA,1989-05-03,super welterweight,8201,5.5,168,48%,NA,NA,NA,NA,NA,"Olongapo City, Zambales, Philippines",Boxer,200,southpaw,NA,NA,NA,0.48,8201
http://boxrec.com/boxer/82025,Pedro Gomez,NA,NA,"Cumana, Venezuela",1941-12-31,33,NA,NA,1965-07-26,featherweight,82025,NA,NA,36%,NA,NA,NA,NA,NA,NA,Boxer,257,orthodox,NA,NA,NA,0.36,82025
http://boxrec.com/boxer/8203,Hiroyuki Yoshino,NA,NA,"Tokyo, Japan",1967-08-13,51,NA,NA,1985-02-28,welterweight,8203,5.791666666666667,177,51%,NA,NA,NA,NA,NA,"Tokyo, Japan",Boxer,293,orthodox,NA,NA,NA,0.51,8203
http://boxrec.com/boxer/8204,Eder Gonzalez,NA,Eder Gonzalez Herrera,"Antioquia, Colombia",1964-09-22,31,NA,NA,1986-05-16,super lightweight,8204,NA,NA,48%,NA,NA,NA,NA,NA,"Barranquilla, Colombia",Boxer,154,orthodox,NA,NA,NA,0.48,8204
http://boxrec.com/boxer/8208,Lou Del Valle,Honey Boy,Louis Del Valle,"Long Island, New York, USA",1968-07-13,44,NA,NA,1992-01-12,light heavyweight,8208,6,183,50%,NA,NA,NA,74,188,"Long Island, New York, USA",Boxer,253,southpaw,NA,034793,NA,0.5,8208
http://boxrec.com/boxer/822,Carlos Santos,NA,NA,"Santurce, Puerto Rico",1955-10-01,44,NA,NA,1976-10-11,super welterweight,822,5.791666666666667,177,64%,NA,NA,NA,NA,NA,"Santurce, Puerto Rico",Boxer,263,orthodox,NA,NA,NA,0.64,822
http://boxrec.com/boxer/8245,Manuel Jesus Herrera,El Olimpico,NA,"La Romana, Dominican Republic",1964-12-26,30,NA,NA,1990-09-20,light flyweight,8245,5.333333333333333,163,30%,NA,NA,NA,NA,NA,"Miami, Florida, USA",Boxer,242,orthodox,NA,031668,NA,0.3,8245
http://boxrec.com/boxer/825,Ramzi Hassan,NA,Ramzi Ibriham,Jordan,1962-12-07,49,NA,NA,1982-09-01,light heavyweight,825,6.166666666666667,188,22%,NA,NA,NA,NA,NA,"Campo, California, USA",Boxer,324,NA,NA,003346,NA,0.22,825
http://boxrec.com/boxer/8253,Oscar De La Hoya,Golden Boy,NA,"Montebello, California, USA",1973-02-04,45,NA,NA,1992-11-23,welterweight,8253,5.875,179,67%,NA,NA,NA,73,185,"Los Angeles, California, USA",Boxer  Promoter  ,308,orthodox,NA,036576,NA,0.67,8253
http://boxrec.com/boxer/8257,Jimmi Bredahl,NA,NA,"Copenhagen, Denmark",1967-08-26,29,NA,NA,1989-03-17,super featherweight,8257,NA,NA,24%,NA,NA,NA,NA,NA,"Copenhagen, Denmark",Boxer,207,southpaw,NA,NA,NA,0.24,8257
http://boxrec.com/boxer/8258,Miguel Angel Gonzalez,El Mago / Santa Tokyo,Miguel Ángel González Dávila,"Mexico City, Distrito Federal, Mexico",1970-11-15,57,NA,NA,1989-01-21,lightweight,8258,5.708333333333333,174,70%,NA,NA,NA,68,173,"Ensenada, Baja California, Mexico",Boxer,382,orthodox,NA,022417,NA,0.7,8258
http://boxrec.com/boxer/8259,Patrick Charpentier,NA,NA,NA,1970-06-18,33,NA,NA,1989-12-08,welterweight,8259,5.666666666666667,173,70%,NA,NA,NA,NA,NA,"Vimoutiers, Orne, France",Boxer,148,orthodox,NA,NA,NA,0.7,8259
http://boxrec.com/boxer/8260,Jose Antonio Lopez Bueno,NA,Jose Antonio Lopez Bueno,"Zaragoza, Aragón, Spain",1974-06-18,45,NA,NA,1994-07-02,flyweight,8260,5.208333333333333,159,33%,NA,NA,NA,NA,NA,"Zaragoza, Aragón, Spain",Boxer,275,orthodox,NA,NA,NA,0.33,8260
http://boxrec.com/boxer/8267,Juan Carlos Gomez,Pantera Negra / Black Panther,NA,"Havana, Cuba",1973-07-26,60,NA,NA,1995-05-20,cruiserweight,8267,6.291666666666667,192,67%,NA,NA,NA,80.5,204,"Hamburg, Germany",Boxer,329,southpaw,NA,040902,NA,0.67,8267
http://boxrec.com/boxer/8274,Jose Arimatea da Silva,NA,NA,"Recife, Pernambuco, Brazil",1970-04-28,33,NA,NA,1994-02-18,cruiserweight,8274,NA,NA,61%,NA,NA,NA,NA,NA,"Sao Paulo, Sao Paulo, Brazil",Boxer,175,southpaw,NA,010871,NA,0.61,8274
http://boxrec.com/boxer/8275,Ted Cofie,NA,NA,Ghana,1969-09-23,21,NA,NA,1988-10-17,cruiserweight,8275,NA,NA,57%,NA,NA,NA,NA,NA,"Caringbah, New South Wales, Australia",Boxer,129,orthodox,NA,029362,NA,0.57,8275
http://boxrec.com/boxer/8279,Julio Cesar Green,NA,NA,"Las Terrenas, Dominican Republic",1967-05-19,34,NA,NA,1990-10-30,middleweight,8279,5.666666666666667,173,56%,NA,NA,NA,NA,NA,"New York, New York, USA",Boxer,190,orthodox,NA,029262,NA,0.56,8279
http://boxrec.com/boxer/8290,Darren Obah,NA,NA,Australia,1963-12-16,24,NA,NA,1993-03-28,middleweight,8290,NA,NA,54%,NA,NA,NA,NA,NA,"Nambour, Queensland, Australia",Boxer,198,orthodox,NA,037876,NA,0.54,8290
http://boxrec.com/boxer/8292,Julio Cesar Vasquez,El Zurdo,NA,"Santa Fe, Santa Fe, Argentina",1966-07-13,82,NA,NA,1986-06-07,super welterweight,8292,5.666666666666667,173,52%,NA,NA,NA,69,175,"Buenos Aires, Distrito Federal, Argentina",Boxer,492,southpaw,NA,NA,NA,0.52,8292
http://boxrec.com/boxer/8311,Hitoshi Kamiyama,NA,NA,"Aomori City, Aomori, Japan",1966-06-21,35,NA,NA,1986-07-24,super welterweight,8311,5.791666666666667,177,57%,NA,NA,NA,NA,NA,"Tokyo, Japan",Boxer,204,orthodox,NA,NA,NA,0.57,8311
http://boxrec.com/boxer/8312,Aquilino Asprilla,Dimar,NA,"Brujas, Panama",1964-01-22,53,NA,NA,1980-03-01,super featherweight,8312,NA,NA,40%,NA,NA,NA,NA,NA,"Chiman, Panama",Boxer,349,orthodox,NA,NA,NA,0.4,8312
http://boxrec.com/boxer/8314,Alejandro Ugueto,NA,NA,NA,1964-01-09,24,NA,NA,1988-10-20,welterweight,8314,NA,NA,38%,NA,NA,NA,NA,NA,"Caracas, Venezuela",Boxer,191,NA,NA,NA,NA,0.38,8314
http://boxrec.com/boxer/8321,Ramon Arturo Britez,Chilavert,NA,"San Ignacio, Misiones, Argentina",1965-09-20,58,NA,NA,1994-01-15,middleweight,8321,NA,NA,40%,NA,NA,NA,NA,NA,"Longchamps, Buenos Aires, Argentina",Boxer,367,southpaw,NA,NA,NA,0.4,8321
http://boxrec.com/boxer/8322,John David Jackson,Action,NA,"Denver, Colorado, USA",1963-05-17,41,NA,NA,1984-03-11,super welterweight,8322,5.875,179,49%,NA,NA,NA,74,188,"Los Angeles, California, USA",Boxer,281,southpaw,NA,NA,NA,0.49,8322
http://boxrec.com/boxer/8334,Martin Camara,NA,Camara el Hadji,"Marseille, Bouches-du-Rhône, France",1962-01-30,41,NA,NA,1985-12-07,super welterweight,8334,6.083333333333333,185,10%,NA,NA,NA,NA,NA,"La Seyne-sur-Mer, Var, France",Boxer,304,orthodox,NA,NA,NA,0.1,8334
http://boxrec.com/boxer/834,Tony Tubbs,TNT,NA,"Cincinnati, Ohio, USA",1958-02-15,59,NA,NA,1980-06-14,heavyweight,834,6.25,190,42%,NA,NA,NA,79,201,"Santa Monica, California, USA",Boxer,369,orthodox,NA,006809,NA,0.42,834
http://boxrec.com/boxer/8340,Jorge Eliecer Julio,NA,Jorge Eliecer Julio Rocha,"El Reten, Colombia",1969-04-04,49,NA,NA,1989-03-03,bantamweight,8340,5.458333333333333,166,65%,NA,NA,NA,67,170,NA,Boxer,312,orthodox,NA,024993,NA,0.65,8340
http://boxrec.com/boxer/8361,Jose Luis Lopez,Maestrito,NA,"Victoria de Durango, Durango, Mexico",1973-05-28,58,NA,NA,1989-01-01,welterweight,8361,5.666666666666667,173,67%,NA,NA,NA,70,178,"Victoria de Durango, Durango, Mexico",Boxer,301,orthodox,NA,034012,NA,0.67,8361
http://boxrec.com/boxer/8382,Juan Meza,Kid,Jesus Fernandez,"Mexicali, Baja California, Mexico",1956-03-18,54,NA,NA,1977-09-23,super bantamweight,8382,5.583333333333333,170,69%,NA,NA,NA,69,175,"Los Angeles, California, USA",Boxer,260,orthodox,NA,NA,NA,0.69,8382
http://boxrec.com/boxer/8387,Carlos Ortiz,NA,Carlos Juan Ortiz,"Ponce, Puerto Rico",1936-09-09,70,NA,NA,1955-02-14,lightweight,8387,5.583333333333333,170,43%,NA,NA,NA,70,178,"New York, New York, USA",Boxer,575,orthodox,NA,NA,NA,0.43,8387
http://boxrec.com/boxer/83938,Eagle Den Junlaphan,"Eagle Akakura, Eagle Kyowa",Den Junlaphan,"Phichit, Thailand",1978-12-04,20,NA,NA,2000-01-19,minimumweight,83938,5.291666666666667,161,30%,NA,NA,NA,62,157,"Tokyo, Japan",Boxer,159,orthodox,NA,NA,NA,0.3,83938
http://boxrec.com/boxer/84,Eduardo Bartolome Morales,El Cirujano,NA,"Santiago Del Estero, Santiago del Estero, Argentina",1970-12-09,32,NA,NA,1995-09-15,lightweight,84,5.75,175,69%,NA,NA,NA,NA,NA,"Santiago Del Estero, Santiago del Estero, Argentina",Boxer,143,orthodox,NA,NA,NA,0.69,84
http://boxrec.com/boxer/8415,Jaime Garza,NA,NA,"Santa Cruz, California, USA",1959-09-10,54,NA,NA,1978-02-04,super bantamweight,8415,5.583333333333333,170,81%,NA,NA,NA,67,170,"Los Angeles, California, USA",Boxer,185,orthodox,NA,NA,NA,0.81,8415
http://boxrec.com/boxer/8418,Jesse James Leija,The Texas Tornado,NA,"San Antonio, Texas, USA",1966-07-08,57,NA,NA,1988-10-02,super featherweight,8418,5.416666666666667,165,33%,NA,NA,NA,67,170,"San Antonio, Texas, USA",Boxer,380,orthodox,NA,020192,NA,0.33,8418
http://boxrec.com/boxer/842,Vuyani Bungu,The Beast / Carousel Kid,NA,"Mdantsane, Eastern Cape, South Africa",1967-02-26,44,NA,NA,1987-04-26,super bantamweight,842,5.458333333333333,166,43%,NA,NA,NA,66,168,"Mdantsane, Eastern Cape, South Africa",Boxer,362,NA,NA,NA,NA,0.43,842
http://boxrec.com/boxer/8433,Steve McCrory,Bluesman,NA,"Detroit, Michigan, USA",1964-04-13,36,2000-08-01,36,1984-10-19,super bantamweight,8433,5.5,168,33%,NA,NA,NA,NA,NA,"Detroit, Michigan, USA",Boxer,262,orthodox,NA,NA,NA,0.33,8433
http://boxrec.com/boxer/8446,Tae Jin Moon,NA,NA,NA,1955-04-14,32,NA,NA,1977-07-21,super featherweight,8446,NA,NA,47%,NA,NA,NA,NA,NA,"Yesan, South Korea",Boxer,222,southpaw,NA,NA,NA,0.47,8446
http://boxrec.com/boxer/8451,Wilfrido Rocha,NA,NA,"Cartagena, Colombia",1969-05-26,36,NA,NA,1988-03-18,lightweight,8451,NA,NA,69%,NA,NA,NA,NA,NA,"Cartagena, Colombia",Boxer,159,orthodox,NA,NA,NA,0.69,8451
http://boxrec.com/boxer/8454,Jean-Baptiste Mendy,NA,NA,"Dakar, Senegal",1963-03-16,67,NA,NA,1983-01-15,lightweight,8454,5.791666666666667,177,46%,NA,NA,NA,NA,NA,"Paris, Paris, France",Boxer,447,southpaw,NA,NA,NA,0.46,8454
http://boxrec.com/boxer/846,Bernard Taylor,The B.T. Express,NA,NA,1957-06-26,51,NA,NA,1980-10-04,featherweight,846,5.5,168,43%,NA,NA,NA,69,175,"Charlotte, North Carolina, USA",Boxer,368,orthodox,NA,NA,NA,0.43,846
http://boxrec.com/boxer/84810,Eric Barcelona,The Maverick,Eric A. Barcelona,"Valencia City, Bukidnon, Philippines",1981-08-01,80,NA,NA,1999-03-19,super flyweight,84810,5.416666666666667,165,23%,NA,NA,NA,NA,NA,"Valencia City, Bukidnon, Philippines",Boxer,633,southpaw,NA,NA,NA,0.23,84810
http://boxrec.com/boxer/8489,Racheed Lawal,NA,NA,"Freetown, Sierra Leone",1965-12-04,30,1996-11-24,30,1986-10-03,lightweight,8489,NA,NA,43%,NA,NA,NA,NA,NA,"Aarhus, Denmark",Boxer,173,NA,NA,NA,NA,0.43,8489
http://boxrec.com/boxer/8492,John John Molina,NA,Juan A. Molina,"Fajardo, Puerto Rico",1965-03-17,59,NA,NA,1986-02-25,super featherweight,8492,5.583333333333333,170,56%,NA,NA,NA,67,170,"Fajardo, Puerto Rico",Boxer,400,orthodox,NA,014388,NA,0.56,8492
http://boxrec.com/boxer/8505,Floyd Havard,NA,NA,"Swansea, Wales, United Kingdom",1965-10-16,36,NA,NA,1985-11-30,super featherweight,8505,5.666666666666667,173,58%,NA,NA,NA,NA,NA,"Swansea, Wales, United Kingdom",Boxer,219,NA,NA,NA,NA,0.58,8505
http://boxrec.com/boxer/8509,Dennis Holbaek Pedersen,The Menace,NA,"Kolding, Denmark",1974-06-24,48,NA,NA,1994-06-10,super featherweight,8509,5.666666666666667,173,48%,NA,NA,NA,68,173,"Kolding, Denmark",Boxer,302,NA,NA,NA,NA,0.48,8509
http://boxrec.com/boxer/8529,Saen Sor Ploenchit,Somchai Chertchai,NA,"Pathum Thani, Thailand",1972-05-18,47,NA,NA,1990-02-25,flyweight,8529,5.5,168,30%,NA,NA,NA,NA,NA,"Pathum Thani, Thailand",Boxer,398,orthodox,NA,NA,NA,0.3,8529
http://boxrec.com/boxer/854,Marvin Camel,NA,NA,"Ronan, Montana, USA",1951-12-24,62,NA,NA,1973-06-25,heavyweight,854,6.166666666666667,188,34%,NA,NA,NA,79,201,"Missoula, Montana, USA",Boxer,477,southpaw,NA,NA,NA,0.34,854
http://boxrec.com/boxer/8541,Rafael Del Valle,NA,NA,"Santurce, Puerto Rico",1967-10-16,26,NA,NA,1989-05-19,bantamweight,8541,NA,NA,65%,NA,NA,NA,NA,NA,"Santurce, Puerto Rico",Boxer,155,NA,NA,NA,NA,0.65,8541
http://boxrec.com/boxer/85424,Moruti Mthalane,Babyface,NA,"Gauteng, South Africa",1982-10-06,35,NA,NA,2000-12-10,flyweight,85424,5.458333333333333,166,63%,NA,NA,5 / 7421 / 35,66.5,169,"KwaZulu-Natal, South Africa",Boxer,201,orthodox,International Boxing Organization World Flyweight,060090,enrolled,0.63,85424
http://boxrec.com/boxer/8549,Duke McKenzie,NA,NA,"Croydon, London, United Kingdom",1963-05-05,46,NA,NA,1982-11-23,super bantamweight,8549,5.583333333333333,170,43%,NA,NA,NA,NA,NA,"Croydon, London, United Kingdom",Boxer,307,NA,NA,NA,NA,0.43,8549
http://boxrec.com/boxer/8554,Ruben Sanchez Leon,Yiyo,NA,"Mexicali, Baja California, Mexico",1973-08-21,51,NA,NA,1992-08-07,flyweight,8554,5.333333333333333,163,27%,NA,NA,NA,NA,NA,"Mexicali, Baja California, Mexico",Boxer,373,orthodox,NA,035669,NA,0.27,8554
http://boxrec.com/boxer/85602,Enrique Higgins,NA,NA,"Monteria, Colombia",1944-03-09,34,2017-04-01,73,1965-02-12,featherweight,85602,5.541666666666667,169,44%,NA,NA,NA,67,170,"Monteria, Colombia",Boxer,244,NA,NA,NA,NA,0.44,85602
http://boxrec.com/boxer/8563,Pichit Chor Siriwat,Pichitnoi Sithbanprachan,Sompoch Harnvichachai,"Chaiyaphum, Thailand",1975-01-31,37,NA,NA,1993-08-08,light flyweight,8563,5.333333333333333,162,38%,NA,NA,NA,NA,NA,"Chaiyaphum, Thailand",Boxer,287,southpaw,NA,NA,NA,0.38,8563
http://boxrec.com/boxer/8565,Domingus Siwalette,NA,NA,NA,NA,10,NA,NA,1993-09-26,minimumweight,8565,NA,NA,0%,NA,NA,NA,NA,NA,NA,Boxer,85,NA,NA,NA,NA,0,8565
http://boxrec.com/boxer/857,Mustafa Hamsho,Rocky Estafire,Mike,"Latakia, Syria",1953-10-10,51,NA,NA,1975-08-23,middleweight,857,5.666666666666667,173,55%,NA,NA,NA,NA,NA,"Brooklyn, New York, USA",Boxer,302,southpaw,NA,NA,NA,0.55,857
http://boxrec.com/boxer/8579,Francisco Tomas Da Cruz,Bahia,NA,"Recife, Pernambuco, Brazil",1960-09-02,69,NA,NA,1982-12-18,super featherweight,8579,NA,NA,35%,NA,NA,NA,NA,NA,"Recife, Pernambuco, Brazil",Boxer,410,orthodox,NA,NA,NA,0.35,8579
http://boxrec.com/boxer/8585,Julio Cesar Borboa,NA,Julio Cesar Borboa Garcia,NA,1969-08-12,30,NA,NA,1988-02-04,super flyweight,8585,NA,NA,73%,NA,NA,NA,NA,NA,"Sonora, Mexico",Boxer,153,orthodox,NA,NA,NA,0.73,8585
http://boxrec.com/boxer/85929,Susumu Hanagata,NA,NA,"Yokohama, Kanagawa, Japan",1947-01-21,65,NA,NA,1963-11-01,flyweight,85929,5.291666666666667,161,12%,NA,NA,NA,63,160,"Yokohama, Kanagawa, Japan",Boxer,490,orthodox,NA,NA,NA,0.12,85929
http://boxrec.com/boxer/8597,Jorge Luis Gonzalez,NA,NA,"Havana, Cuba",1964-10-19,39,NA,NA,1991-06-21,heavyweight,8597,6.583333333333333,201,69%,NA,NA,NA,82,208,"Las Vegas, Nevada, USA",Boxer,161,orthodox,NA,033042,NA,0.69,8597
http://boxrec.com/boxer/8600,Darrin Van Horn,Schoolboy,NA,"Cincinnati, Ohio, USA",1968-09-07,56,NA,NA,1984-09-02,super welterweight,8600,5.916666666666667,180,52%,NA,NA,NA,NA,NA,"Lexington, Kentucky, USA",Boxer,341,orthodox,NA,NA,NA,0.52,8600
http://boxrec.com/boxer/8605,Jose Luis Valbuena,NA,NA,"Turmero, Venezuela",1971-03-19,30,NA,NA,1995-11-11,featherweight,8605,NA,NA,47%,NA,NA,NA,NA,NA,"Turmero, Venezuela",Boxer,215,southpaw,NA,008659,NA,0.47,8605
http://boxrec.com/boxer/861,Samart Payakaroon,Samart Tiptamai,NA,"Bang Pakong, Thailand",1962-12-05,23,NA,NA,1982-08-24,super bantamweight,861,NA,NA,52%,NA,NA,NA,NA,NA,"Pattaya, Thailand",Boxer,174,southpaw,NA,NA,NA,0.52,861
http://boxrec.com/boxer/86102,Wyndel Janiola,Braveheart,NA,"Cebu City, Cebu, Philippines",1979-09-04,23,NA,NA,2000-05-28,flyweight,86102,5.333333333333333,163,35%,NA,NA,NA,NA,NA,"Mandaue City, Cebu, Philippines",Boxer,182,orthodox,NA,NA,NA,0.35,86102
http://boxrec.com/boxer/8616,Sugar Baby Rojas,NA,Bebis Jose Rojas,"Barranquilla, Colombia",1961-01-02,47,NA,NA,1981-02-13,super flyweight,8616,5.583333333333333,170,47%,NA,NA,NA,NA,NA,"Miami Beach, Florida, USA",Boxer,374,orthodox,NA,NA,NA,0.47,8616
http://boxrec.com/boxer/8618,Matthew Saad Muhammad,Matthew Franklin,Maxwell Antonio Loach,"Philadelphia, Pennsylvania, USA",1954-06-16,58,2014-05-25,59,1974-01-14,light heavyweight,8618,5.916666666666667,180,50%,NA,NA,NA,75,191,"Philadelphia, Pennsylvania, USA",Boxer,397,orthodox,NA,NA,NA,0.5,8618
http://boxrec.com/boxer/8623,Bobby Joe Young,NA,NA,NA,1959-03-04,39,NA,NA,1980-08-29,welterweight,8623,5.666666666666667,173,59%,NA,NA,NA,NA,NA,"Steubenville, Ohio, USA",Boxer,226,orthodox,NA,NA,NA,0.59,8623
http://boxrec.com/boxer/8626,Juan Ramon Medina,NA,Juan Ramon Medina Padilla,"Santiago de los Caballeros, Dominican Republic",1969-04-30,36,2003-01-07,33,1991-10-11,middleweight,8626,NA,NA,28%,NA,NA,NA,NA,NA,Spain,Boxer,270,NA,NA,NA,NA,0.28,8626
http://boxrec.com/boxer/8628,Juan Carlos Gimenez,El Toro,Juan Carlos Gimenez Ferreyra,"Asuncion, Paraguay",1960-12-20,80,NA,NA,1982-01-22,light heavyweight,8628,5.708333333333333,174,53%,NA,NA,NA,NA,NA,"Asuncion, Paraguay",Boxer,577,orthodox,NA,NA,NA,0.53,8628
http://boxrec.com/boxer/8633,Tony DeLuca,NA,Adam J. Marchulaitis,"Greenland, New Hampshire, USA",1962-07-08,26,2012-10-20,50,1983-06-24,flyweight,8633,NA,NA,23%,NA,NA,NA,NA,NA,"San Diego, California, USA",Boxer,169,southpaw,NA,NA,NA,0.23,8633
http://boxrec.com/boxer/86382,Sergio Manuel Medina,Rocky,NA,"Salta, Salta, Argentina",1982-02-23,50,NA,NA,2002-01-17,featherweight,86382,5.5,168,44%,NA,NA,NA,NA,NA,"Salta, Salta, Argentina",Boxer,314,orthodox,NA,063774,NA,0.44,86382
http://boxrec.com/boxer/864,Ossie Ocasio,Jaws,Osvaldo Ocasio,NA,1955-08-12,37,NA,NA,1976-02-20,cruiserweight,864,5.958333333333333,182,32%,NA,NA,NA,74,188,"Santurce, Puerto Rico",Boxer,289,orthodox,NA,NA,NA,0.32,864
http://boxrec.com/boxer/86492,Ricardo Torres,Mochuelo,Ricardo Antonio Torres Tafur,"Mangangue, Colombia",1980-02-16,35,NA,NA,2001-03-30,super lightweight,86492,5.666666666666667,173,83%,NA,NA,NA,NA,NA,"Barranquilla, Colombia",Boxer,130,orthodox,NA,063782,NA,0.83,86492
http://boxrec.com/boxer/8656,Johnny Du Plooy,NA,NA,"Gauteng, South Africa",1964-09-27,33,2013-04-12,48,1985-04-27,heavyweight,8656,6.25,191,67%,NA,NA,NA,NA,NA,"Johannesburg, Gauteng, South Africa",Boxer,171,orthodox,NA,NA,NA,0.67,8656
http://boxrec.com/boxer/8657,Carlos De Leon,Sugar,NA,"Rio Piedras, Puerto Rico",1959-05-03,62,NA,NA,1974-08-03,cruiserweight,8657,6,183,53%,NA,NA,NA,NA,NA,"Rio Piedras, Puerto Rico",Boxer,389,orthodox,NA,NA,NA,0.53,8657
