division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
cruiserweight,http://boxrec.com/boxer/15182,2010-10-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Cruiserweight"" border=""0"" class=""dLink"">WBA World cruiserweight title</a><br><span style=""font-size:10px;"">Injury</span></td>",http://boxrec.com/show/603535,http://boxrec.com/boxer/7532,TKO,"Arena Roberto Duran, Panama City",Guillermo Jones,Valery Brudov,W
flyweight,http://boxrec.com/boxer/15313,2010-09-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br></td>",http://boxrec.com/show/601631,http://boxrec.com/boxer/345340,UD,"Tokyo Big Sight, Tokyo",Daiki Kameda,Takefumi Sakata,W
super featherweight,http://boxrec.com/boxer/244028,2010-09-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br><span style=""font-size:10px;"">Mukhlis down once in the 5th.</span></td>",http://boxrec.com/show/603623,http://boxrec.com/boxer/323521,TKO,"Super Arena, Saitama, Saitama",Takashi Uchiyama,Roy Mukhlis,W
super featherweight,http://boxrec.com/boxer/421102,2010-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">interim WBA World super featherweight title</a><br><span style=""font-size:10px;"">Cordero down once in each of rounds one and four</span></td>",http://boxrec.com/show/603890,http://boxrec.com/boxer/72616,TKO,"Coliseo Olimpico de la UG, Guadalajara, Jalisco",Jorge Solis,Francisco Cordero,W
welterweight,http://boxrec.com/boxer/251420,2010-08-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br></td>",http://boxrec.com/show/600128,http://boxrec.com/boxer/121754,UD,"Lenin Square, Donetsk",Vyacheslav Senchenko,Charlie Navarro,W
super lightweight,http://boxrec.com/boxer/19266,2010-08-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">interim WBA World super lightweight title</a><br><span style=""font-size:10px;"">Corley down in the 7th round</span></td>",http://boxrec.com/show/603417,http://boxrec.com/boxer/257790,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Marcos Maidana,DeMarcus Corley,W
bantamweight,http://boxrec.com/boxer/281534,2010-08-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br></td>",http://boxrec.com/show/600494,http://boxrec.com/boxer/97557,SD,"Arena Roberto Duran, Panama City",Anselmo Moreno,Nehomar Cermeno,W
middleweight,http://boxrec.com/boxer/358405,2010-08-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">interim WBA World middleweight title</a><br></td>",http://boxrec.com/show/600494,http://boxrec.com/boxer/356831,KO,"Arena Roberto Duran, Panama City",Gennady Golovkin,Milton Nunez,W
super middleweight,http://boxrec.com/boxer/18807,2010-07-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBA World super middleweight title</a><br><span style=""font-size:10px;"">Gevor deducted a point in the sixth round</span></td>",http://boxrec.com/show/602712,http://boxrec.com/boxer/213976,UD,"O2 World, Altona, Hamburg",Dimitri Sartison,Khoren Gevor,W
light heavyweight,http://boxrec.com/boxer/283794,2010-07-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Association light heavyweight title</a><br><span style=""font-size:10px;"">Shumenov down once in the first round; Uzelkov down once in round three</span></td>",http://boxrec.com/show/601406,http://boxrec.com/boxer/427368,UD,"Tachi Palace Hotel & Casino, Lemoore, California",Beibut Shumenov,Vyacheslav Uzelkov,W
light flyweight,http://boxrec.com/boxer/94951,2010-07-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBA World light flyweight title</a><br><span style=""font-size:10px;"">Torres down in the 3rd &amp; 5th rounds</span></td>",http://boxrec.com/show/603038,http://boxrec.com/boxer/250030,TKO,"Polideportivo Vicente Polimeni, Las Heras, Mendoza",Juan Carlos Reveco,Armando Torres,W
super flyweight,http://boxrec.com/boxer/335088,2010-07-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">interim WBA World super flyweight title</a><br><span style=""font-size:10px;"">Marquez down once in each of rounds five and eight</span></td>",http://boxrec.com/show/597816,http://boxrec.com/boxer/48243,TKO,"Coliseo Jose Miguel Agrelot, San Juan",Nonito Donaire,Hernan Marquez,W
cruiserweight,http://boxrec.com/boxer/160066,2010-07-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Cruiserweight"" border=""0"" class=""dLink"">interim WBA World cruiserweight title</a><br><span style=""font-size:10px;"">Herelius deducted a point in the tenth round</span></td>",http://boxrec.com/show/600155,http://boxrec.com/boxer/14587,RTD,"Porsche-Arena, Stuttgart, Baden-Württemberg",Firat Arslan,Steve Herelius,L 
super flyweight,http://boxrec.com/boxer/7430,2010-07-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br><span style=""font-size:10px;"">Morales down in round 7</span></td>",http://boxrec.com/show/600651,http://boxrec.com/boxer/17085,TKO,"Centro de Convenciones, Tlalnepantla, México",Hugo Fidel Cazares,Everardo Morales,W
super welterweight,http://boxrec.com/boxer/87307,2010-06-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br></td>",http://boxrec.com/show/594951,http://boxrec.com/boxer/33535,TKO,"Yankee Stadium, Bronx, New York",Miguel Cotto,Yuri Foreman,W
lightweight,http://boxrec.com/boxer/36195,2010-05-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br></td>",http://boxrec.com/show/600102,http://boxrec.com/boxer/152286,KO,"Kalahari Sands Hotel, Windhoek",Paulus Moses,Miguel Acosta,L 
welterweight,http://boxrec.com/boxer/291719,2010-05-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">interim WBA World welterweight title</a><br></td>",http://boxrec.com/show/599168,http://boxrec.com/boxer/14349,UD,"Palais des Sport Marcel Cerdan, Levallois-Perret, Hauts-de-Seine",Souleymane M'baye,Antonin Decarie,W
super bantamweight,http://boxrec.com/boxer/92486,2010-05-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA World super bantamweight title</a><br></td>",http://boxrec.com/show/599885,http://boxrec.com/boxer/69288,KO,"Borabue School, Maha Sarakham",Prakorb Udomna,Shoji Kimura,W
super featherweight,http://boxrec.com/boxer/58328,2010-05-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br></td>",http://boxrec.com/show/596954,http://boxrec.com/boxer/323521,TKO,"Super Arena, Saitama, Saitama",Takashi Uchiyama,Angel Granados,W
super lightweight,http://boxrec.com/boxer/52984,2010-05-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br></td>",http://boxrec.com/show/596079,http://boxrec.com/boxer/314558,TKO,"Madison Square Garden, New York, New York",Amir Khan,Paul Malignaggi,W
super flyweight,http://boxrec.com/boxer/241980,2010-05-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br></td>",http://boxrec.com/show/596828,http://boxrec.com/boxer/17085,UD,"Prefectural Gymnasium, Osaka, Osaka",Hugo Fidel Cazares,Nobuo Nashiro,W
super featherweight,http://boxrec.com/boxer/41304,2010-05-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">interim WBA World super featherweight title</a><br><span style=""font-size:10px;"">Santiago deducted a point in the ninth round</span></td>",http://boxrec.com/show/596169,http://boxrec.com/boxer/72616,UD,"La Feria de San Marcos , Aguascalientes, Aguascalientes",Jorge Solis,Mario Santiago,W
flyweight,http://boxrec.com/boxer/14663,2010-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">interim WBA World flyweight title</a><br></td>",http://boxrec.com/show/598093,http://boxrec.com/boxer/352728,TKO,"Arena Roberto Duran, Panama City",Luis Concepcion,Eric Ortiz,W
heavyweight,http://boxrec.com/boxer/4655,2010-04-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><span style=""font-size:10px;"">Ruiz down twice in the 1st, once late in the 5th and once in the 6th.
Haye nick to right eyebrow in the 1st round.
Haye deducted a point in the 1st for hitting the back of Ruiz's head.</span></td>",http://boxrec.com/show/595181,http://boxrec.com/boxer/155774,TKO,"M.E.N. Arena, Manchester, Lancashire",David Haye,John Ruiz,W
bantamweight,http://boxrec.com/boxer/281534,2010-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br><span style=""font-size:10px;"">The referee deducted a point from Cermeno in the 11th round</span></td>",http://boxrec.com/show/596411,http://boxrec.com/boxer/97557,SD,"Polideportivo José María Vargas, La Guaira",Anselmo Moreno,Nehomar Cermeno,W
super lightweight,http://boxrec.com/boxer/357688,2010-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">interim WBA World super lightweight title</a><br><span style=""font-size:10px;"">Body shot; Cayo also down in rd 2</span></td>",http://boxrec.com/show/595541,http://boxrec.com/boxer/257790,KO,"Hard Rock Hotel and Casino, Las Vegas, Nevada",Marcos Maidana,Victor Manuel Cayo,W
featherweight,http://boxrec.com/boxer/244423,2010-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br><span style=""font-size:10px;"">Jonathan Barros down in round 8.</span></td>",http://boxrec.com/show/594391,http://boxrec.com/boxer/391770,UD,"Sporthalle, Alsterdorf, Hamburg",Yuriorkis Gamboa,Jonathan Victor Barros,W
light flyweight,http://boxrec.com/boxer/353434,2010-02-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBA World light flyweight title</a><br></td>",http://boxrec.com/show/595174,http://boxrec.com/boxer/181623,TKO,"Discoteca El Alebrije, Acapulco, Guerrero",Giovani Segura,Walter Tello,W
flyweight,http://boxrec.com/boxer/42257,2010-02-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br></td>",http://boxrec.com/show/592652,http://boxrec.com/boxer/345340,UD,"World Memorial Hall, Kobe, Hyogo",Daiki Kameda,Sutep Wangmuk,W
super featherweight,http://boxrec.com/boxer/321861,2010-02-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">interim WBA World super featherweight title</a><br><span style=""font-size:10px;"">Body shot; Ramos down in third, sixth and seventh, Ramos was deducted a point for rabbit punching shortly after the sixth round knockdown.</span></td>",http://boxrec.com/show/594165,http://boxrec.com/boxer/72616,KO,"Complejo Deportivo La Inalámbrica, Merida, Yucatán",Jorge Solis,Likar Ramos,W
minimumweight,http://boxrec.com/boxer/375291,2010-01-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br><span style=""font-size:10px;"">Meneses down once in Round 3.</span></td>",http://boxrec.com/show/593240,http://boxrec.com/boxer/319725,TKO,"Auditorio Siglo XXI, Puebla, Puebla",Roman Gonzalez,Ivan Meneses Flores,W
light heavyweight,http://boxrec.com/boxer/427368,2010-01-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Association light heavyweight title</a><br></td>",http://boxrec.com/show/594008,http://boxrec.com/boxer/143840,SD,"Hard Rock Hotel and Casino, Las Vegas, Nevada",Gabriel Campillo,Beibut Shumenov,L 
featherweight,http://boxrec.com/boxer/15639,2010-01-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br></td>",http://boxrec.com/show/587680,http://boxrec.com/boxer/391770,TKO,"Madison Square Garden, New York, New York",Yuriorkis Gamboa,Rogers Mtagwa,W
super featherweight,http://boxrec.com/boxer/178718,2010-01-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br></td>",http://boxrec.com/show/590529,http://boxrec.com/boxer/323521,TKO,"Tokyo Big Sight, Tokyo",Takashi Uchiyama,Juan Carlos Salgado,W
super bantamweight,http://boxrec.com/boxer/326079,2010-01-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA World super bantamweight title</a><br></td>",http://boxrec.com/show/590529,http://boxrec.com/boxer/69288,MD,"Tokyo Big Sight, Tokyo",Prakorb Udomna,Satoshi Hosono,W
super welterweight,http://boxrec.com/boxer/87973,2009-12-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super welterweight title</a><br></td>",http://boxrec.com/show/588251,http://boxrec.com/boxer/24450,UD,"Prefectural Gymnasium, Osaka, Osaka",Nobuhiro Ishida,Oney Valdez,W
bantamweight,http://boxrec.com/boxer/269900,2009-12-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">interim WBA World bantamweight title</a><br><span style=""font-size:10px;"">Nehomar scored 2 knock downs in 2nd rd &amp; lost 1 point for use of knee in 11th.</span></td>",http://boxrec.com/show/589397,http://boxrec.com/boxer/281534,KO,"Arena Itson, Ciudad Obregon, Sonora",Nehomar Cermeno,Alejandro Valdez,W
