boxerid,attributevalue,boxername,attributetype
http://boxrec.com/boxer/348267,5′ 3″   /   160cm,Go Odaira,height
http://boxrec.com/boxer/348267,64½″   /   164cm,Go Odaira,reach
http://boxrec.com/boxer/348267,"Yokohama, Kanagawa, Japan",Go Odaira,residence
http://boxrec.com/boxer/348267,"Yokohama, Kanagawa, Japan",Go Odaira,birth place
http://boxrec.com/boxer/492926,Boxer,Robert Berridge,role
http://boxrec.com/boxer/492926,37,Robert Berridge,bouts
http://boxrec.com/boxer/492926,187,Robert Berridge,rounds
http://boxrec.com/boxer/492926,57%,Robert Berridge,KOs
http://boxrec.com/boxer/492926,492926,Robert Berridge,global ID
http://boxrec.com/boxer/492926,044042,Robert Berridge,US ID
http://boxrec.com/boxer/492926,The Butcher,Robert Berridge,alias
http://boxrec.com/boxer/492926,1984-11-22,Robert Berridge,born
http://boxrec.com/boxer/492926,2009-04-23,Robert Berridge,debut
http://boxrec.com/boxer/492926,light heavyweight,Robert Berridge,division
http://boxrec.com/boxer/492926,southpaw,Robert Berridge,stance
http://boxrec.com/boxer/492926,5′ 8″   /   173cm,Robert Berridge,height
http://boxrec.com/boxer/492926,70″   /   178cm,Robert Berridge,reach
http://boxrec.com/boxer/492926,"Albany, New Zealand",Robert Berridge,residence
http://boxrec.com/boxer/492926,"Wanganui, New Zealand",Robert Berridge,birth place
http://boxrec.com/boxer/692641,Boxer,Carlos Canizales,role
http://boxrec.com/boxer/692641,20 / 4641 / 18,Carlos Canizales,ranking
http://boxrec.com/boxer/692641,enrolled,Carlos Canizales,VADA CBP
http://boxrec.com/boxer/692641,18,Carlos Canizales,bouts
http://boxrec.com/boxer/692641,73,Carlos Canizales,rounds
http://boxrec.com/boxer/692641,78%,Carlos Canizales,KOs
http://boxrec.com/boxer/692641,692641,Carlos Canizales,global ID
http://boxrec.com/boxer/692641,Carlos Antonio Canizales Civira,Carlos Canizales,birth name
http://boxrec.com/boxer/692641,CCC,Carlos Canizales,alias
http://boxrec.com/boxer/692641,1993-03-11 / age 24,Carlos Canizales,born
http://boxrec.com/boxer/692641,2014-07-04,Carlos Canizales,debut
http://boxrec.com/boxer/692641,light flyweight,Carlos Canizales,division
http://boxrec.com/boxer/692641,orthodox,Carlos Canizales,stance
http://boxrec.com/boxer/692641,5′ 2″   /   158cm,Carlos Canizales,height
http://boxrec.com/boxer/692641,64½″   /   164cm,Carlos Canizales,reach
http://boxrec.com/boxer/692641,"Caracas, Venezuela",Carlos Canizales,residence
http://boxrec.com/boxer/692641,"Caracas, Venezuela",Carlos Canizales,birth place
http://boxrec.com/boxer/587304,Boxer,Xiaojun Qiu,role
http://boxrec.com/boxer/587304,"67 / 1,2471 / 33",Xiaojun Qiu,ranking
http://boxrec.com/boxer/587304,25,Xiaojun Qiu,bouts
http://boxrec.com/boxer/587304,177,Xiaojun Qiu,rounds
http://boxrec.com/boxer/587304,40%,Xiaojun Qiu,KOs
http://boxrec.com/boxer/587304,587304,Xiaojun Qiu,global ID
http://boxrec.com/boxer/587304,Qiu Xiao-Jun,Xiaojun Qiu,birth name
http://boxrec.com/boxer/587304,The Dragon,Xiaojun Qiu,alias
http://boxrec.com/boxer/587304,1990-06-30 / age 26,Xiaojun Qiu,born
http://boxrec.com/boxer/587304,2010-06-30,Xiaojun Qiu,debut
http://boxrec.com/boxer/587304,super bantamweight,Xiaojun Qiu,division
http://boxrec.com/boxer/587304,orthodox,Xiaojun Qiu,stance
http://boxrec.com/boxer/587304,5′ 6″   /   168cm,Xiaojun Qiu,height
http://boxrec.com/boxer/587304,67″   /   170cm,Xiaojun Qiu,reach
http://boxrec.com/boxer/587304,"Hangzhou, China",Xiaojun Qiu,residence
http://boxrec.com/boxer/587304,"Hangzhou, China",Xiaojun Qiu,birth place
http://boxrec.com/boxer/587304,Gang Liu,Xiaojun Qiu,manager/agent
http://boxrec.com/boxer/258317,Boxer,Shin Ono,role
http://boxrec.com/boxer/258317,35 / 4649 / 76,Shin Ono,ranking
http://boxrec.com/boxer/258317,31,Shin Ono,bouts
http://boxrec.com/boxer/258317,192,Shin Ono,rounds
http://boxrec.com/boxer/258317,13%,Shin Ono,KOs
http://boxrec.com/boxer/258317,258317,Shin Ono,global ID
http://boxrec.com/boxer/258317,小野心,Shin Ono,birth name
http://boxrec.com/boxer/258317,1982-12-27 / age 34,Shin Ono,born
http://boxrec.com/boxer/258317,2001-02-02,Shin Ono,debut
http://boxrec.com/boxer/258317,light flyweight,Shin Ono,division
http://boxrec.com/boxer/258317,southpaw,Shin Ono,stance
http://boxrec.com/boxer/258317,5′ 4″   /   162cm,Shin Ono,height
http://boxrec.com/boxer/258317,67″   /   170cm,Shin Ono,reach
http://boxrec.com/boxer/258317,"Tokyo, Japan",Shin Ono,residence
http://boxrec.com/boxer/258317,"Yokohama, Kanagawa, Japan",Shin Ono,birth place
http://boxrec.com/boxer/617400,Boxer,Emmanuel de Jesus,role
http://boxrec.com/boxer/617400,"208 / 1,8052 / 12",Emmanuel de Jesus,ranking
http://boxrec.com/boxer/617400,19,Emmanuel de Jesus,bouts
http://boxrec.com/boxer/617400,71,Emmanuel de Jesus,rounds
http://boxrec.com/boxer/617400,63%,Emmanuel de Jesus,KOs
http://boxrec.com/boxer/617400,617400,Emmanuel de Jesus,global ID
http://boxrec.com/boxer/617400,065035,Emmanuel de Jesus,US ID
http://boxrec.com/boxer/617400,Pirata,Emmanuel de Jesus,alias
http://boxrec.com/boxer/617400,1993-05-23 / age 24,Emmanuel de Jesus,born
http://boxrec.com/boxer/617400,2012-08-31,Emmanuel de Jesus,debut
http://boxrec.com/boxer/617400,super welterweight,Emmanuel de Jesus,division
http://boxrec.com/boxer/617400,orthodox,Emmanuel de Jesus,stance
http://boxrec.com/boxer/617400,5′ 10″   /   178cm,Emmanuel de Jesus,height
http://boxrec.com/boxer/617400,"Canovanas, Puerto Rico",Emmanuel de Jesus,residence
http://boxrec.com/boxer/456375,Boxer,Stephen Smith,role
http://boxrec.com/boxer/456375,"19 / 1,4451 / 63",Stephen Smith,ranking
http://boxrec.com/boxer/456375,enrolled,Stephen Smith,VADA CBP
http://boxrec.com/boxer/456375,27,Stephen Smith,bouts
http://boxrec.com/boxer/456375,154,Stephen Smith,rounds
http://boxrec.com/boxer/456375,52%,Stephen Smith,KOs
http://boxrec.com/boxer/456375,456375,Stephen Smith,global ID
http://boxrec.com/boxer/456375,'Swifty',Stephen Smith,alias
http://boxrec.com/boxer/456375,1985-07-22 / age 31,Stephen Smith,born
http://boxrec.com/boxer/456375,2008-06-21,Stephen Smith,debut
http://boxrec.com/boxer/456375,super featherweight,Stephen Smith,division
http://boxrec.com/boxer/456375,orthodox,Stephen Smith,stance
http://boxrec.com/boxer/456375,5′ 6½″   /   169cm,Stephen Smith,height
http://boxrec.com/boxer/456375,66″   /   168cm,Stephen Smith,reach
http://boxrec.com/boxer/456375,"Liverpool, Merseyside, United Kingdom",Stephen Smith,residence
http://boxrec.com/boxer/456375,"Liverpool, Merseyside, United Kingdom",Stephen Smith,birth place
http://boxrec.com/boxer/570150,Boxer,Kiryl Relikh,role
http://boxrec.com/boxer/570150,"73 / 1,9012 / 4",Kiryl Relikh,ranking
http://boxrec.com/boxer/570150,enrolled,Kiryl Relikh,VADA CBP
http://boxrec.com/boxer/570150,23,Kiryl Relikh,bouts
http://boxrec.com/boxer/570150,85,Kiryl Relikh,rounds
http://boxrec.com/boxer/570150,83%,Kiryl Relikh,KOs
http://boxrec.com/boxer/570150,570150,Kiryl Relikh,global ID
http://boxrec.com/boxer/570150,028747,Kiryl Relikh,US ID
http://boxrec.com/boxer/570150,Mad Bee,Kiryl Relikh,alias
http://boxrec.com/boxer/570150,1989-11-26 / age 27,Kiryl Relikh,born
http://boxrec.com/boxer/570150,2011-04-25,Kiryl Relikh,debut
http://boxrec.com/boxer/570150,super lightweight,Kiryl Relikh,division
http://boxrec.com/boxer/570150,orthodox,Kiryl Relikh,stance
http://boxrec.com/boxer/570150,5′ 9½″   /   177cm,Kiryl Relikh,height
http://boxrec.com/boxer/570150,67½″   /   171cm,Kiryl Relikh,reach
http://boxrec.com/boxer/570150,"Minsk, Belarus",Kiryl Relikh,residence
http://boxrec.com/boxer/570150,"Baranovichi, Belarus",Kiryl Relikh,birth place
http://boxrec.com/boxer/638320,Boxer,Anurak Thisa,role
http://boxrec.com/boxer/638320,"95 / 1,2473 / 34",Anurak Thisa,ranking
http://boxrec.com/boxer/638320,19,Anurak Thisa,bouts
http://boxrec.com/boxer/638320,134,Anurak Thisa,rounds
http://boxrec.com/boxer/638320,32%,Anurak Thisa,KOs
http://boxrec.com/boxer/638320,638320,Anurak Thisa,global ID
http://boxrec.com/boxer/638320,Anurak Thisa,Anurak Thisa,birth name
http://boxrec.com/boxer/638320,Nop Kratingdaenggym,Anurak Thisa,alias
http://boxrec.com/boxer/638320,1991-09-10 / age 25,Anurak Thisa,born
http://boxrec.com/boxer/638320,2013-01-04,Anurak Thisa,debut
http://boxrec.com/boxer/638320,super bantamweight,Anurak Thisa,division
http://boxrec.com/boxer/638320,orthodox,Anurak Thisa,stance
http://boxrec.com/boxer/638320,"Bangkok, Thailand",Anurak Thisa,residence
http://boxrec.com/boxer/638320,"Trat, Thailand",Anurak Thisa,birth place
http://boxrec.com/boxer/638473,Boxer,Keyvin Lara,role
http://boxrec.com/boxer/638473,25 / 6902 / 11,Keyvin Lara,ranking
http://boxrec.com/boxer/638473,enrolled,Keyvin Lara,VADA CBP
http://boxrec.com/boxer/638473,24,Keyvin Lara,bouts
http://boxrec.com/boxer/638473,123,Keyvin Lara,rounds
http://boxrec.com/boxer/638473,25%,Keyvin Lara,KOs
http://boxrec.com/boxer/638473,638473,Keyvin Lara,global ID
http://boxrec.com/boxer/638473,Keyvin Francisco Lara Quiroz,Keyvin Lara,birth name
http://boxrec.com/boxer/638473,1994-10-02 / age 22,Keyvin Lara,born
http://boxrec.com/boxer/638473,2013-01-26,Keyvin Lara,debut
http://boxrec.com/boxer/638473,super flyweight,Keyvin Lara,division
http://boxrec.com/boxer/638473,orthodox,Keyvin Lara,stance
http://boxrec.com/boxer/638473,5′ 4″   /   162cm,Keyvin Lara,height
http://boxrec.com/boxer/638473,65½″   /   166cm,Keyvin Lara,reach
http://boxrec.com/boxer/638473,"Chinandega, Nicaragua",Keyvin Lara,residence
http://boxrec.com/boxer/638473,"Chinandega, Nicaragua",Keyvin Lara,birth place
http://boxrec.com/boxer/638473,William Ramirez,Keyvin Lara,manager/agent
http://boxrec.com/boxer/544278,Boxer,Byron Rojas,role
http://boxrec.com/boxer/544278,5 / 3021 / 12,Byron Rojas,ranking
http://boxrec.com/boxer/544278,enrolled,Byron Rojas,VADA CBP
http://boxrec.com/boxer/544278,26,Byron Rojas,bouts
http://boxrec.com/boxer/544278,153,Byron Rojas,rounds
http://boxrec.com/boxer/544278,35%,Byron Rojas,KOs
http://boxrec.com/boxer/544278,544278,Byron Rojas,global ID
http://boxrec.com/boxer/544278,Byron Hasael Rojas Hernandez,Byron Rojas,birth name
http://boxrec.com/boxer/544278,Gallito,Byron Rojas,alias
http://boxrec.com/boxer/544278,1990-06-23 / age 26,Byron Rojas,born
http://boxrec.com/boxer/544278,2010-08-14,Byron Rojas,debut
http://boxrec.com/boxer/544278,minimumweight,Byron Rojas,division
http://boxrec.com/boxer/544278,orthodox,Byron Rojas,stance
http://boxrec.com/boxer/544278,"Matagalpa, Nicaragua",Byron Rojas,residence
http://boxrec.com/boxer/544278,"Matagalpa, Nicaragua",Byron Rojas,birth place
http://boxrec.com/boxer/544278,William Ramirez,Byron Rojas,manager/agent
http://boxrec.com/boxer/472133,Boxer,Shawn Porter,role
http://boxrec.com/boxer/472133,"5 / 2,2284 / 399",Shawn Porter,ranking
http://boxrec.com/boxer/472133,enrolled,Shawn Porter,VADA CBP
http://boxrec.com/boxer/472133,30,Shawn Porter,bouts
http://boxrec.com/boxer/472133,183,Shawn Porter,rounds
http://boxrec.com/boxer/472133,57%,Shawn Porter,KOs
http://boxrec.com/boxer/472133,472133,Shawn Porter,global ID
http://boxrec.com/boxer/472133,076378,Shawn Porter,US ID
http://boxrec.com/boxer/472133,Showtime,Shawn Porter,alias
http://boxrec.com/boxer/472133,1987-10-27 / age 29,Shawn Porter,born
http://boxrec.com/boxer/472133,2008-10-03,Shawn Porter,debut
http://boxrec.com/boxer/472133,welterweight,Shawn Porter,division
http://boxrec.com/boxer/472133,orthodox,Shawn Porter,stance
http://boxrec.com/boxer/472133,5′ 7″   /   170cm,Shawn Porter,height
http://boxrec.com/boxer/472133,69½″   /   177cm,Shawn Porter,reach
http://boxrec.com/boxer/472133,"Las Vegas, Nevada, USA",Shawn Porter,residence
http://boxrec.com/boxer/472133,"Akron, Ohio, USA",Shawn Porter,birth place
http://boxrec.com/boxer/272643,Boxer,Michele Di Rocco,role
http://boxrec.com/boxer/272643,"29 / 1,9011 / 24",Michele Di Rocco,ranking
http://boxrec.com/boxer/272643,44,Michele Di Rocco,bouts
http://boxrec.com/boxer/272643,266,Michele Di Rocco,rounds
http://boxrec.com/boxer/272643,41%,Michele Di Rocco,KOs
http://boxrec.com/boxer/272643,272643,Michele Di Rocco,global ID
http://boxrec.com/boxer/272643,The King,Michele Di Rocco,alias
http://boxrec.com/boxer/272643,1982-05-04 / age 35,Michele Di Rocco,born
http://boxrec.com/boxer/272643,2004-10-02,Michele Di Rocco,debut
http://boxrec.com/boxer/272643,super lightweight,Michele Di Rocco,division
http://boxrec.com/boxer/272643,orthodox,Michele Di Rocco,stance
http://boxrec.com/boxer/272643,5′ 7½″   /   172cm,Michele Di Rocco,height
http://boxrec.com/boxer/272643,"Assisi, Umbria, Italy",Michele Di Rocco,residence
http://boxrec.com/boxer/272643,"Foligno, Umbria, Italy",Michele Di Rocco,birth place
http://boxrec.com/boxer/628427,Boxer,Felix Valera,role
http://boxrec.com/boxer/628427,"59 / 1,0881 / 8",Felix Valera,ranking
http://boxrec.com/boxer/628427,15,Felix Valera,bouts
http://boxrec.com/boxer/628427,50,Felix Valera,rounds
http://boxrec.com/boxer/628427,80%,Felix Valera,KOs
http://boxrec.com/boxer/628427,628427,Felix Valera,global ID
http://boxrec.com/boxer/628427,Felix Manuel Valera Alvarez,Felix Valera,birth name
http://boxrec.com/boxer/628427,Mangu,Felix Valera,alias
http://boxrec.com/boxer/628427,1988-01-19 / age 29,Felix Valera,born
http://boxrec.com/boxer/628427,2012-09-28,Felix Valera,debut
http://boxrec.com/boxer/628427,light heavyweight,Felix Valera,division
http://boxrec.com/boxer/628427,"Santo Domingo, Dominican Republic",Felix Valera,residence
http://boxrec.com/boxer/628427,"Santo Domingo, Dominican Republic",Felix Valera,birth place
http://boxrec.com/boxer/507154,Boxer,Yunier Dorticos,role
http://boxrec.com/boxer/507154,21,Yunier Dorticos,bouts
http://boxrec.com/boxer/507154,59,Yunier Dorticos,rounds
http://boxrec.com/boxer/507154,95%,Yunier Dorticos,KOs
http://boxrec.com/boxer/507154,507154,Yunier Dorticos,global ID
http://boxrec.com/boxer/507154,078293,Yunier Dorticos,US ID
http://boxrec.com/boxer/507154,1986-03-11,Yunier Dorticos,born
http://boxrec.com/boxer/507154,2009-08-14,Yunier Dorticos,debut
http://boxrec.com/boxer/507154,cruiserweight,Yunier Dorticos,division
http://boxrec.com/boxer/507154,orthodox,Yunier Dorticos,stance
http://boxrec.com/boxer/507154,6′ 3″   /   191cm,Yunier Dorticos,height
http://boxrec.com/boxer/507154,80″   /   203cm,Yunier Dorticos,reach
http://boxrec.com/boxer/507154,"Miami, Florida, USA",Yunier Dorticos,residence
http://boxrec.com/boxer/507154,"Havana, Cuba",Yunier Dorticos,birth place
http://boxrec.com/boxer/326019,Boxer,Ismael Barroso,role
http://boxrec.com/boxer/326019,22,Ismael Barroso,bouts
http://boxrec.com/boxer/326019,71,Ismael Barroso,rounds
http://boxrec.com/boxer/326019,82%,Ismael Barroso,KOs
http://boxrec.com/boxer/326019,326019,Ismael Barroso,global ID
http://boxrec.com/boxer/326019,075798,Ismael Barroso,US ID
http://boxrec.com/boxer/326019,Ismael Jose Barroso Bernay,Ismael Barroso,birth name
http://boxrec.com/boxer/326019,1983-01-27,Ismael Barroso,born
http://boxrec.com/boxer/326019,2005-08-13,Ismael Barroso,debut
http://boxrec.com/boxer/326019,lightweight,Ismael Barroso,division
http://boxrec.com/boxer/326019,southpaw,Ismael Barroso,stance
http://boxrec.com/boxer/326019,5′ 8½″   /   174cm,Ismael Barroso,height
http://boxrec.com/boxer/326019,69″   /   175cm,Ismael Barroso,reach
http://boxrec.com/boxer/326019,"El Tigre, Venezuela",Ismael Barroso,residence
http://boxrec.com/boxer/326019,"El Tigre, Venezuela",Ismael Barroso,birth place
http://boxrec.com/boxer/326019,Osmiri Fernandez,Ismael Barroso,manager/agent
http://boxrec.com/boxer/457879,Boxer,Tanawat Phonnaku,role
http://boxrec.com/boxer/457879,119 / 6906 / 38,Tanawat Phonnaku,ranking
http://boxrec.com/boxer/457879,40,Tanawat Phonnaku,bouts
http://boxrec.com/boxer/457879,192,Tanawat Phonnaku,rounds
http://boxrec.com/boxer/457879,45%,Tanawat Phonnaku,KOs
http://boxrec.com/boxer/457879,457879,Tanawat Phonnaku,global ID
http://boxrec.com/boxer/457879,Inthanon Sithchamuang,Tanawat Phonnaku,alias
http://boxrec.com/boxer/457879,1987-01-12 / age 30,Tanawat Phonnaku,born
http://boxrec.com/boxer/457879,2008-04-29,Tanawat Phonnaku,debut
http://boxrec.com/boxer/457879,super flyweight,Tanawat Phonnaku,division
http://boxrec.com/boxer/457879,southpaw,Tanawat Phonnaku,stance
http://boxrec.com/boxer/457879,5′ 3″   /   160cm,Tanawat Phonnaku,height
http://boxrec.com/boxer/457879,65″   /   165cm,Tanawat Phonnaku,reach
http://boxrec.com/boxer/457879,"Sakon Nakhon, Thailand",Tanawat Phonnaku,residence
http://boxrec.com/boxer/457879,"Sakon Nakhon, Thailand",Tanawat Phonnaku,birth place
http://boxrec.com/boxer/374042,Boxer,Fernando Vargas,role
http://boxrec.com/boxer/374042,"59 / 1,24714 / 264",Fernando Vargas,ranking
http://boxrec.com/boxer/374042,47,Fernando Vargas,bouts
http://boxrec.com/boxer/374042,223,Fernando Vargas,rounds
http://boxrec.com/boxer/374042,45%,Fernando Vargas,KOs
http://boxrec.com/boxer/374042,374042,Fernando Vargas,global ID
http://boxrec.com/boxer/374042,031159,Fernando Vargas,US ID
http://boxrec.com/boxer/374042,Fernando Vargas Parra,Fernando Vargas,birth name
http://boxrec.com/boxer/374042,1988-07-01 / age 28,Fernando Vargas,born
http://boxrec.com/boxer/374042,2006-09-08,Fernando Vargas,debut
http://boxrec.com/boxer/374042,super bantamweight,Fernando Vargas,division
http://boxrec.com/boxer/374042,"Tijuana, Baja California, Mexico",Fernando Vargas,residence
http://boxrec.com/boxer/374042,"Tijuana, Baja California, Mexico",Fernando Vargas,birth place
http://boxrec.com/boxer/456501,Boxer,Jean Carlos Prada,role
http://boxrec.com/boxer/456501,"144 / 1,8051 / 11",Jean Carlos Prada,ranking
http://boxrec.com/boxer/456501,36,Jean Carlos Prada,bouts
http://boxrec.com/boxer/456501,122,Jean Carlos Prada,rounds
http://boxrec.com/boxer/456501,61%,Jean Carlos Prada,KOs
http://boxrec.com/boxer/456501,456501,Jean Carlos Prada,global ID
http://boxrec.com/boxer/456501,075694,Jean Carlos Prada,US ID
http://boxrec.com/boxer/456501,1984-09-14 / age 32,Jean Carlos Prada,born
http://boxrec.com/boxer/456501,2008-06-04,Jean Carlos Prada,debut
http://boxrec.com/boxer/456501,super welterweight,Jean Carlos Prada,division
http://boxrec.com/boxer/456501,southpaw,Jean Carlos Prada,stance
http://boxrec.com/boxer/456501,5′ 10″   /   178cm,Jean Carlos Prada,height
http://boxrec.com/boxer/456501,"Londonderry, New Hampshire, USA",Jean Carlos Prada,residence
http://boxrec.com/boxer/456501,"Cumana, Venezuela",Jean Carlos Prada,birth place
http://boxrec.com/boxer/199642,Boxer,Ashley Theophane,role
http://boxrec.com/boxer/199642,"56 / 2,2285 / 138",Ashley Theophane,ranking
http://boxrec.com/boxer/199642,48,Ashley Theophane,bouts
http://boxrec.com/boxer/199642,325,Ashley Theophane,rounds
http://boxrec.com/boxer/199642,23%,Ashley Theophane,KOs
http://boxrec.com/boxer/199642,199642,Ashley Theophane,global ID
http://boxrec.com/boxer/199642,067351,Ashley Theophane,US ID
http://boxrec.com/boxer/199642,Ashley Dean Theophane,Ashley Theophane,birth name
http://boxrec.com/boxer/199642,'Treasure',Ashley Theophane,alias
http://boxrec.com/boxer/199642,1980-08-30 / age 36,Ashley Theophane,born
http://boxrec.com/boxer/199642,2003-06-03,Ashley Theophane,debut
http://boxrec.com/boxer/199642,welterweight,Ashley Theophane,division
http://boxrec.com/boxer/199642,orthodox,Ashley Theophane,stance
http://boxrec.com/boxer/199642,5′ 7″   /   170cm,Ashley Theophane,height
http://boxrec.com/boxer/199642,67″   /   170cm,Ashley Theophane,reach
http://boxrec.com/boxer/199642,"Las Vegas, Nevada, USA",Ashley Theophane,residence
http://boxrec.com/boxer/199642,"Paddington, London, United Kingdom",Ashley Theophane,birth place
http://boxrec.com/boxer/489046,Boxer,Lucas Browne,role
http://boxrec.com/boxer/489046,"7 / 1,2931 / 64",Lucas Browne,ranking
http://boxrec.com/boxer/489046,enrolled,Lucas Browne,VADA CBP
